triplets,co
"('1-1350C', '1-9099', '1-8939')",1
"('1-1350C', '1-9099', '1-7176C')",1
"('1-1350C', '1-8939', 'mlg26')",1
"('1-6458C', '1-7176C', '1-1350C')",1
"('1-1350C', '1-8939', '1-9099')",1
"('1-1350C', '1-8939', '1-7176C')",1
"('1-1350C', '1-8939', '1-6458C')",1
"('1-1350C', '1-7176C', 'mlg26')",1
"('1-1350C', '1-7176C', '1-9099')",1
"('1-1350C', '1-7176C', '1-8939')",1
"('1-1350C', '1-7176C', '1-6458C')",1
"('1-1350C', '1-6458C', 'mlg26')",1
"('1-1350C', '1-6458C', '1-9099')",1
"('1-1350C', '1-6458C', '1-8939')",1
"('1-6458C', '1-1350C', 'mlg26')",1
"('1-6458C', '1-7176C', '1-8939')",1
"('1-7176C', '1-8939', '1-6458C')",1
"('1-6458C', 'mlg26', '1-8939')",1
"('1-7176C', '1-8939', '1-1350C')",1
"('1-7176C', '1-6458C', 'mlg26')",1
"('1-7176C', '1-6458C', '1-9099')",1
"('1-7176C', '1-6458C', '1-8939')",1
"('1-7176C', '1-6458C', '1-1350C')",1
"('1-7176C', '1-1350C', 'mlg26')",1
"('1-7176C', '1-1350C', '1-9099')",1
"('1-7176C', '1-1350C', '1-8939')",1
"('1-7176C', '1-1350C', '1-6458C')",1
"('1-6458C', 'mlg26', '1-9099')",1
"('1-6458C', 'mlg26', '1-7176C')",1
"('1-6458C', '1-7176C', '1-9099')",1
"('1-6458C', 'mlg26', '1-1350C')",1
"('1-6458C', '1-9099', 'mlg26')",1
"('1-6458C', '1-9099', '1-8939')",1
"('1-6458C', '1-9099', '1-7176C')",1
"('1-6458C', '1-9099', '1-1350C')",1
"('1-6458C', '1-8939', 'mlg26')",1
"('1-6458C', '1-8939', '1-9099')",1
"('1-6458C', '1-8939', '1-7176C')",1
"('1-6458C', '1-8939', '1-1350C')",1
"('1-6458C', '1-7176C', 'mlg26')",1
"('mlg26', '1-6458C', '1-8939')",1
"('mlg26', '1-7176C', '1-1350C')",1
"('1-7176C', '1-3638', '1-1881')",1
"('mlg26', '1-7176C', '1-6458C')",1
"('1-17127', '1-4319C', '1-5626C')",1
"('1-5626C', '1-5337', '1-17127')",1
"('1-5626C', '1-5337', '1-4319C')",1
"('1-5626C', '1-17127', '1-5337')",1
"('1-5626C', '1-17127', '1-4319C')",1
"('1-5626C', '1-4319C', '1-5337')",1
"('1-5626C', '1-4319C', '1-17127')",1
"('1-4319C', '1-5337', '1-17127')",1
"('1-4319C', '1-5337', '1-5626C')",1
"('1-4319C', '1-17127', '1-5337')",1
"('1-4319C', '1-17127', '1-5626C')",1
"('1-4319C', '1-5626C', '1-5337')",1
"('1-4319C', '1-5626C', '1-17127')",1
"('mlg55', '1-8990', '1-9204C')",1
"('mlg55', '1-8990', '1-8181C')",1
"('mlg55', '1-9204C', '1-8990')",1
"('mlg55', '1-9204C', '1-8181C')",1
"('mlg55', '1-8181C', '1-8990')",1
"('mlg55', '1-8181C', '1-9204C')",1
"('1-8990', 'mlg55', '1-9204C')",1
"('1-8990', 'mlg55', '1-8181C')",1
"('1-8990', '1-9204C', 'mlg55')",1
"('1-8990', '1-9204C', '1-8181C')",1
"('1-17127', '1-4319C', '1-5337')",1
"('1-17127', '1-5626C', '1-4319C')",1
"('1-17127', '1-5626C', '1-5337')",1
"('1-6098C', '1-1881', '1-8328C')",1
"('1-7176C', '1-3638', '1-8328C')",1
"('1-7176C', '1-1881', '1-3638')",1
"('1-7176C', '1-1881', '1-8328C')",1
"('1-7176C', '1-1881', '1-6098C')",1
"('1-7176C', '1-8328C', '1-3638')",1
"('1-7176C', '1-8328C', '1-1881')",1
"('1-7176C', '1-6098C', '1-1881')",1
"('1-6098C', '1-3638', '1-1881')",1
"('1-6098C', '1-3638', '1-8328C')",1
"('1-6098C', '1-1881', '1-3638')",1
"('1-6098C', '1-1881', '1-7176C')",1
"('1-17127', '1-5337', '1-4319C')",1
"('1-6098C', '1-8328C', '1-3638')",1
"('1-6098C', '1-8328C', '1-1881')",1
"('1-6098C', '1-7176C', '1-1881')",1
"('1-5337', '1-17127', '1-5626C')",1
"('1-5337', '1-17127', '1-4319C')",1
"('1-5337', '1-5626C', '1-17127')",1
"('1-5337', '1-5626C', '1-4319C')",1
"('1-5337', '1-4319C', '1-17127')",1
"('1-5337', '1-4319C', '1-5626C')",1
"('1-17127', '1-5337', '1-5626C')",1
"('1-8990', '1-8181C', 'mlg55')",1
"('1-8990', '1-8181C', '1-9204C')",1
"('1-9204C', 'mlg55', '1-8990')",1
"('1-7807C', 'mlg02', '1-7833C')",1
"('1-6098C', 'mlg35', '1-7140C')",1
"('1-6098C', '1-7140C', 'mlg35')",1
"('mlg02', '1-7833C', '1-7807C')",1
"('mlg02', '1-7807C', '1-7833C')",1
"('1-1637', '1-7833C', '1-7807C')",1
"('1-1637', '1-7807C', '1-7833C')",1
"('1-7833C', 'mlg02', '1-7807C')",1
"('1-7833C', '1-1637', '1-7807C')",1
"('1-7833C', '1-7807C', 'mlg02')",1
"('1-7833C', '1-7807C', '1-1637')",1
"('1-7807C', '1-1637', '1-7833C')",1
"('1-7140C', '1-7863C', 'mlg35')",1
"('1-7807C', '1-7833C', 'mlg02')",1
"('1-7807C', '1-7833C', '1-1637')",1
"('mlg26', '1-9099', '1-7176C')",1
"('mlg26', '1-9099', '1-6458C')",1
"('mlg26', '1-9099', '1-1350C')",1
"('mlg26', '1-8939', '1-7176C')",1
"('mlg26', '1-8939', '1-6458C')",1
"('mlg26', '1-8939', '1-1350C')",1
"('mlg26', '1-7176C', '1-9099')",1
"('mlg26', '1-7176C', '1-8939')",1
"('1-7140C', '1-6098C', 'mlg35')",1
"('1-7140C', 'mlg35', '1-6098C')",1
"('1-9204C', 'mlg55', '1-8181C')",1
"('mlg55', '1-5829', '1-6181C')",1
"('1-9204C', '1-8990', 'mlg55')",1
"('1-9204C', '1-8990', '1-8181C')",1
"('1-9204C', '1-8181C', 'mlg55')",1
"('1-9204C', '1-8181C', '1-8990')",1
"('1-8181C', 'mlg55', '1-8990')",1
"('1-8181C', 'mlg55', '1-9204C')",1
"('1-8181C', '1-8990', 'mlg55')",1
"('1-8181C', '1-8990', '1-9204C')",1
"('1-8181C', '1-9204C', 'mlg55')",1
"('1-8181C', '1-9204C', '1-8990')",1
"('mlg55', '1-6181C', '1-5829')",1
"('1-7140C', 'mlg35', '1-7863C')",1
"('1-5829', 'mlg55', '1-6181C')",1
"('1-5829', '1-6181C', 'mlg55')",1
"('1-6181C', 'mlg55', '1-5829')",1
"('1-6181C', '1-5829', 'mlg55')",1
"('mlg35', '1-7863C', '1-7140C')",1
"('mlg35', '1-7140C', '1-7863C')",1
"('mlg35', '1-7140C', '1-6098C')",1
"('mlg35', '1-6098C', '1-7140C')",1
"('1-7863C', 'mlg35', '1-7140C')",1
"('1-7863C', '1-7140C', 'mlg35')",1
"('1-7981', 'mlg49', '1-1258C')",1
"('mlg49', '1-1258C', '1-7981')",1
"('mlg49', '1-7981', '1-1258C')",1
"('1-10507', '1-4020C', '1-19244')",1
"('1-6181C', '1-1258C', '1-4319C')",1
"('1-4319C', '1-8974', '1-1258C')",1
"('1-4319C', '1-6181C', '1-1258C')",1
"('1-4319C', '1-1258C', '1-8974')",1
"('1-4319C', '1-1258C', '1-6181C')",1
"('1-1258C', '1-8974', '1-4319C')",1
"('1-1258C', '1-6181C', '1-4319C')",1
"('1-1258C', '1-4319C', '1-8974')",1
"('1-1258C', '1-4319C', '1-6181C')",1
"('mlg19', '1-6187', '1-4052')",1
"('mlg19', '1-6187', '1-0053C')",1
"('mlg19', '1-4052', '1-6187')",1
"('mlg19', '1-4052', '1-0053C')",1
"('mlg19', '1-0053C', '1-6187')",1
"('mlg19', '1-0053C', '1-4052')",1
"('1-6187', 'mlg19', '1-4052')",1
"('1-6187', 'mlg19', '1-0053C')",1
"('1-6187', '1-4052', 'mlg19')",1
"('1-6187', '1-4052', '1-0053C')",1
"('1-6187', '1-0053C', 'mlg19')",1
"('1-6187', '1-0053C', '1-4052')",1
"('1-4052', 'mlg19', '1-6187')",1
"('1-4052', 'mlg19', '1-0053C')",1
"('1-6181C', '1-4319C', '1-1258C')",1
"('1-8974', '1-1258C', '1-4319C')",1
"('1-8974', '1-4319C', '1-1258C')",1
"('1-5653', 'mlg24', 'mlg78')",1
"('1-4020C', 'mlg34', '1-10507')",1
"('1-4020C', '1-19244', 'mlg34')",1
"('1-4020C', '1-19244', '1-10507')",1
"('1-4020C', '1-10507', 'mlg34')",1
"('1-4020C', '1-10507', '1-19244')",1
"('mlg78', 'mlg24', '1-5653')",1
"('mlg78', '1-5653', 'mlg24')",1
"('mlg24', 'mlg78', '1-5653')",1
"('mlg24', '1-5653', 'mlg78')",1
"('1-5653', 'mlg78', 'mlg24')",1
"('1-7981', '1-10394', '1-8706C')",1
"('1-6098C', '1-8706C', '1-10394')",1
"('1-7981', '1-8706C', '1-10394')",1
"('1-10394', '1-7981', '1-8706C')",1
"('1-10394', '1-8706C', '1-7981')",1
"('1-10394', '1-8706C', '1-6098C')",1
"('1-10394', '1-6098C', '1-8706C')",1
"('1-8706C', '1-7981', '1-10394')",1
"('1-8706C', '1-10394', '1-7981')",1
"('1-8706C', '1-10394', '1-6098C')",1
"('1-8706C', '1-6098C', '1-10394')",1
"('1-6098C', '1-10394', '1-8706C')",1
"('1-4052', '1-6187', 'mlg19')",1
"('1-4052', '1-6187', '1-0053C')",1
"('1-4052', '1-0053C', 'mlg19')",1
"('mlg41', 'mlg26', '1-3640')",1
"('mlg56', '7W2-0103C', '1-9013C')",1
"('mlg56', '1-9013C', '7W2-0103C')",1
"('mlg56', '1-9013C', '1-8767C')",1
"('mlg56', '1-9013C', '1-0405C')",1
"('mlg56', '1-8767C', '1-9013C')",1
"('mlg56', '1-0405C', '1-9013C')",1
"('1-0405C', '1-9013C', '1-8767C')",1
"('1-0405C', '1-9013C', 'mlg56')",1
"('1-0405C', '1-8767C', '1-9013C')",1
"('1-0405C', 'mlg56', '1-9013C')",1
"('mlg41', 'mlg26', '1-1258C')",1
"('1-8767C', 'mlg56', '1-9013C')",1
"('mlg41', '1-3640', 'mlg26')",1
"('mlg41', '1-3640', '1-1258C')",1
"('mlg41', '1-1258C', 'mlg26')",1
"('mlg41', '1-1258C', '1-3640')",1
"('mlg26', 'mlg41', '1-3640')",1
"('mlg26', 'mlg41', '1-1258C')",1
"('mlg26', '1-3640', 'mlg41')",1
"('mlg26', '1-1258C', 'mlg41')",1
"('1-3640', 'mlg41', 'mlg26')",1
"('1-3640', 'mlg41', '1-1258C')",1
"('1-8767C', '1-0405C', '1-9013C')",1
"('1-8767C', '1-9013C', '1-0405C')",1
"('1-4052', '1-0053C', '1-6187')",1
"('1-9013C', '7W2-0103C', '1-8767C')",1
"('1-0053C', 'mlg19', '1-6187')",1
"('1-0053C', 'mlg19', '1-4052')",1
"('1-0053C', '1-6187', 'mlg19')",1
"('1-0053C', '1-6187', '1-4052')",1
"('1-0053C', '1-4052', 'mlg19')",1
"('1-0053C', '1-4052', '1-6187')",1
"('7W2-0103C', '1-9013C', '1-8767C')",1
"('7W2-0103C', '1-9013C', 'mlg56')",1
"('7W2-0103C', '1-8767C', '1-9013C')",1
"('7W2-0103C', 'mlg56', '1-9013C')",1
"('1-9013C', '7W2-0103C', 'mlg56')",1
"('1-8767C', '1-9013C', 'mlg56')",1
"('1-9013C', '1-8767C', '7W2-0103C')",1
"('1-9013C', '1-8767C', 'mlg56')",1
"('1-9013C', '1-8767C', '1-0405C')",1
"('1-9013C', 'mlg56', '7W2-0103C')",1
"('1-9013C', 'mlg56', '1-8767C')",1
"('1-9013C', 'mlg56', '1-0405C')",1
"('1-9013C', '1-0405C', '1-8767C')",1
"('1-9013C', '1-0405C', 'mlg56')",1
"('1-8767C', '7W2-0103C', '1-9013C')",1
"('1-8767C', '1-9013C', '7W2-0103C')",1
"('1-4020C', 'mlg34', '1-19244')",1
"('1-10507', '1-4020C', 'mlg34')",1
"('1-7070C', '1-9775', 'mlg29')",1
"('1-10507', '1-19244', '1-4020C')",1
"('1-20256', 'mlg18', '1-3638')",1
"('1-20256', 'mlg18', '1-6181C')",1
"('1-20256', '1-3638', 'mlg18')",1
"('1-20256', '1-3638', '1-6181C')",1
"('1-20256', '1-6181C', 'mlg18')",1
"('1-20256', '1-6181C', '1-3638')",1
"('1-6181C', 'mlg18', '1-3638')",1
"('1-6181C', 'mlg18', '1-20256')",1
"('1-6181C', '1-3638', 'mlg18')",1
"('1-6181C', '1-3638', '1-20256')",1
"('1-6181C', '1-20256', 'mlg18')",1
"('1-6181C', '1-20256', '1-3638')",1
"('1-5694', '1-2245', '1-9286C')",1
"('1-5694', '1-2245', '1-8868C')",1
"('1-5694', '1-9286C', '1-2245')",1
"('1-5694', '1-9286C', '1-8868C')",1
"('1-5694', '1-8868C', '1-2245')",1
"('1-5694', '1-8868C', '1-9286C')",1
"('1-2245', '1-5694', '1-9286C')",1
"('1-2245', '1-5694', '1-8868C')",1
"('1-2245', '1-9286C', '1-5694')",1
"('1-2245', '1-9286C', '1-8868C')",1
"('1-2245', '1-8868C', '1-5694')",1
"('1-3638', '1-6181C', '1-20256')",1
"('1-3638', '1-6181C', 'mlg18')",1
"('1-3638', '1-20256', '1-6181C')",1
"('1-7744C', 'mlg34', 'mlg03')",1
"('1-5775C', '1-5099', '1-17762')",1
"('1-5775C', '1-17762', '1-5099')",1
"('mlg34', 'mlg03', '1-7744C')",1
"('mlg34', '1-8067C', '1-7744C')",1
"('mlg34', '1-7744C', 'mlg03')",1
"('mlg34', '1-7744C', '1-8067C')",1
"('mlg03', 'mlg34', '1-7744C')",1
"('mlg03', '1-7744C', 'mlg34')",1
"('1-8067C', 'mlg34', '1-7744C')",1
"('1-8067C', '1-7744C', 'mlg34')",1
"('1-7744C', 'mlg34', '1-8067C')",1
"('1-3638', '1-20256', 'mlg18')",1
"('1-7744C', 'mlg03', 'mlg34')",1
"('1-7744C', '1-8067C', 'mlg34')",1
"('mlg18', '1-3638', '1-20256')",1
"('mlg18', '1-3638', '1-6181C')",1
"('mlg18', '1-20256', '1-3638')",1
"('mlg18', '1-20256', '1-6181C')",1
"('mlg18', '1-6181C', '1-3638')",1
"('mlg18', '1-6181C', '1-20256')",1
"('1-3638', 'mlg18', '1-20256')",1
"('1-3638', 'mlg18', '1-6181C')",1
"('1-2245', '1-8868C', '1-9286C')",1
"('1-9286C', '1-5694', '1-2245')",1
"('1-9286C', '1-5694', '1-8868C')",1
"('mlg34', '1-10507', '1-4020C')",1
"('1-8067C', '1-8706C', '1-10542')",1
"('1-5829', '1-7866C', '1-6098C')",1
"('1-5829', '1-6098C', '1-7866C')",1
"('1-7866C', '1-5829', '1-6098C')",1
"('1-7866C', '1-6098C', '1-5829')",1
"('1-6098C', '1-5829', '1-7866C')",1
"('1-6098C', '1-7866C', '1-5829')",1
"('mlg34', '1-19244', '1-10507')",1
"('mlg34', '1-19244', '1-4020C')",1
"('mlg34', '1-10507', '1-19244')",1
"('mlg34', '1-4020C', '1-19244')",1
"('1-8067C', '1-10542', '1-1595')",1
"('mlg34', '1-4020C', '1-10507')",1
"('1-19244', 'mlg34', '1-10507')",1
"('1-19244', 'mlg34', '1-4020C')",1
"('1-19244', '1-10507', 'mlg34')",1
"('1-19244', '1-10507', '1-4020C')",1
"('1-19244', '1-4020C', 'mlg34')",1
"('1-19244', '1-4020C', '1-10507')",1
"('1-10507', 'mlg34', '1-19244')",1
"('1-10507', 'mlg34', '1-4020C')",1
"('1-10507', '1-19244', 'mlg34')",1
"('1-8067C', '1-10542', '1-8706C')",1
"('1-8067C', '1-1595', '1-10542')",1
"('1-9286C', '1-2245', '1-5694')",1
"('1-1595', '1-10542', '1-8067C')",1
"('1-9286C', '1-2245', '1-8868C')",1
"('1-9286C', '1-8868C', '1-5694')",1
"('1-9286C', '1-8868C', '1-2245')",1
"('1-8868C', '1-5694', '1-2245')",1
"('1-8868C', '1-5694', '1-9286C')",1
"('1-8868C', '1-2245', '1-5694')",1
"('1-8868C', '1-2245', '1-9286C')",1
"('1-8868C', '1-9286C', '1-5694')",1
"('1-8868C', '1-9286C', '1-2245')",1
"('1-1595', '1-10542', '1-8706C')",1
"('1-1595', '1-8706C', '1-10542')",1
"('1-8706C', '1-8067C', '1-10542')",1
"('1-1595', '1-8067C', '1-10542')",1
"('1-10542', '1-1595', '1-8706C')",1
"('1-10542', '1-1595', '1-8067C')",1
"('1-10542', '1-8706C', '1-1595')",1
"('1-10542', '1-8706C', '1-8067C')",1
"('1-10542', '1-8067C', '1-1595')",1
"('1-10542', '1-8067C', '1-8706C')",1
"('1-8706C', '1-1595', '1-10542')",1
"('1-8706C', '1-10542', '1-1595')",1
"('1-8706C', '1-10542', '1-8067C')",1
"('1-3640', 'mlg26', 'mlg41')",1
"('1-3640', '1-1258C', 'mlg41')",1
"('1-1258C', 'mlg41', 'mlg26')",1
"('1-1258C', 'mlg41', '1-3640')",1
"('1-18799', '1-5829', '1-4034')",1
"('1-18799', '1-4034', 'mlg65')",1
"('1-18799', '1-4034', '1-5829')",1
"('1-18799', '1-2410', 'mlg65')",1
"('mlg33', 'mlg25', '1-9277C')",1
"('mlg33', '1-9277C', 'mlg25')",1
"('mlg25', 'mlg33', '1-9277C')",1
"('mlg25', '1-9277C', 'mlg33')",1
"('1-9277C', 'mlg33', 'mlg25')",1
"('1-9277C', 'mlg25', 'mlg33')",1
"('1-8561', '1-8903C', '1-7176C')",1
"('1-8561', '1-8903C', 'mlg56')",1
"('1-8561', '1-7176C', '1-8903C')",1
"('1-8561', '1-7176C', 'mlg56')",1
"('1-8561', 'mlg56', '1-8903C')",1
"('1-8561', 'mlg56', '1-7176C')",1
"('1-8903C', '1-8561', '1-7176C')",1
"('1-8903C', '1-8561', 'mlg56')",1
"('1-8903C', '1-7176C', '1-8561')",1
"('1-8903C', '1-7176C', 'mlg56')",1
"('1-8903C', 'mlg56', '1-8561')",1
"('1-8903C', 'mlg56', '1-7176C')",1
"('1-7176C', '1-8561', '1-8903C')",1
"('1-18799', '1-5829', 'mlg65')",1
"('1-18799', 'mlg65', '1-2410')",1
"('1-18799', 'mlg65', '1-4034')",1
"('1-4034', '1-5829', '1-2410')",1
"('mlg65', '1-18799', '1-4034')",1
"('mlg65', '1-18799', '1-2410')",1
"('1-5829', 'mlg65', '1-18799')",1
"('1-5829', '1-4034', '1-2410')",1
"('1-5829', '1-4034', '1-18799')",1
"('1-5829', '1-2410', '1-4034')",1
"('1-5829', '1-18799', 'mlg65')",1
"('1-5829', '1-18799', '1-4034')",1
"('1-4034', 'mlg65', '1-2410')",1
"('1-4034', 'mlg65', '1-18799')",1
"('1-4034', '1-5829', '1-18799')",1
"('1-18799', 'mlg65', '1-5829')",1
"('1-4034', '1-2410', 'mlg65')",1
"('1-4034', '1-2410', '1-5829')",1
"('1-4034', '1-18799', 'mlg65')",1
"('1-4034', '1-18799', '1-5829')",1
"('1-2410', 'mlg65', '1-4034')",1
"('1-2410', 'mlg65', '1-18799')",1
"('1-2410', '1-5829', '1-4034')",1
"('1-2410', '1-4034', 'mlg65')",1
"('1-2410', '1-4034', '1-5829')",1
"('1-2410', '1-18799', 'mlg65')",1
"('1-7176C', '1-8561', 'mlg56')",1
"('1-7176C', '1-8903C', '1-8561')",1
"('1-7176C', '1-8903C', 'mlg56')",1
"('1-3447C', '1-4319C', '1-4034')",1
"('1-4319C', 'mlg13', '1-3447C')",1
"('1-4319C', '1-4034', 'mlg13')",1
"('1-4319C', '1-4034', '1-3447C')",1
"('1-4319C', '1-3447C', 'mlg13')",1
"('1-4319C', '1-3447C', '1-4034')",1
"('1-3447C', 'mlg13', '1-4034')",1
"('1-3447C', 'mlg13', '1-4319C')",1
"('1-3447C', '1-4034', 'mlg13')",1
"('1-3447C', '1-4034', '1-4319C')",1
"('1-3447C', '1-4319C', 'mlg13')",1
"('mlg78', '1-9753', '1-3880')",1
"('1-4034', '1-3447C', '1-4319C')",1
"('mlg78', '1-3880', '1-9753')",1
"('1-9753', 'mlg78', '1-3880')",1
"('1-9753', '1-3880', 'mlg78')",1
"('1-3880', 'mlg78', '1-9753')",1
"('1-3880', '1-9753', 'mlg78')",1
"('mlg29', '1-9775', '1-7070C')",1
"('mlg29', '1-7070C', '1-9775')",1
"('1-9775', 'mlg29', '1-7070C')",1
"('1-9775', '1-7070C', 'mlg29')",1
"('1-7070C', 'mlg29', '1-9775')",1
"('1-4319C', 'mlg13', '1-4034')",1
"('1-4034', '1-3447C', 'mlg13')",1
"('1-7176C', 'mlg56', '1-8561')",1
"('1-6098C', '1-0278C', '1-9711')",1
"('1-7176C', 'mlg56', '1-8903C')",1
"('mlg56', '1-8561', '1-8903C')",1
"('mlg56', '1-8561', '1-7176C')",1
"('mlg56', '1-8903C', '1-8561')",1
"('mlg56', '1-8903C', '1-7176C')",1
"('mlg56', '1-7176C', '1-8561')",1
"('mlg56', '1-7176C', '1-8903C')",1
"('1-9711', '1-6098C', '1-0278C')",1
"('1-9711', '1-0278C', '1-6098C')",1
"('1-6098C', '1-9711', '1-0278C')",1
"('1-0278C', '1-9711', '1-6098C')",1
"('1-4034', '1-4319C', '1-3447C')",1
"('1-0278C', '1-6098C', '1-9711')",1
"('mlg13', '1-4034', '1-4319C')",1
"('mlg13', '1-4034', '1-3447C')",1
"('mlg13', '1-4319C', '1-4034')",1
"('mlg13', '1-4319C', '1-3447C')",1
"('mlg13', '1-3447C', '1-4034')",1
"('mlg13', '1-3447C', '1-4319C')",1
"('1-4034', 'mlg13', '1-4319C')",1
"('1-4034', 'mlg13', '1-3447C')",1
"('1-4034', '1-4319C', 'mlg13')",1
"('mlg65', '1-18799', '1-5829')",1
"('mlg65', '1-2410', '1-18799')",1
"('mlg65', '1-2410', '1-4034')",1
"('1-8995', 'mlg20', 'mlg13')",1
"('1-2382C', '1-8038', '1-6948C')",1
"('1-2382C', '1-8038', '1-6098C')",1
"('1-2382C', '1-6948C', '1-8038')",1
"('1-2382C', '1-6948C', '1-6098C')",1
"('1-2382C', '1-6098C', '1-8038')",1
"('1-2382C', '1-6098C', '1-6948C')",1
"('mlg20', 'mlg13', '1-8995')",1
"('mlg20', '1-8995', 'mlg13')",1
"('mlg13', 'mlg20', '1-8995')",1
"('mlg13', '1-8995', 'mlg20')",1
"('1-8995', 'mlg13', 'mlg20')",1
"('1-6098C', '1-2382C', '1-8038')",1
"('1-4114', '1-3603', '1-7140C')",1
"('1-4114', '1-7140C', '1-3603')",1
"('1-3603', '1-4114', '1-7140C')",1
"('1-3603', '1-7140C', '1-4114')",1
"('1-7140C', '1-4114', '1-3603')",1
"('1-7140C', '1-3603', '1-4114')",1
"('1-9105', '1-17876', '1-8084C')",1
"('1-9105', '1-17876', '1-2294C')",1
"('1-9105', '1-8084C', '1-17876')",1
"('1-9105', '1-8084C', '1-2294C')",1
"('1-6098C', '1-2382C', '1-6948C')",1
"('1-6098C', '1-6948C', '1-2382C')",1
"('1-9105', '1-2294C', '1-8084C')",1
"('1-8038', '1-2382C', '1-6948C')",1
"('1-1258C', 'mlg26', 'mlg41')",1
"('1-1258C', '1-3640', 'mlg41')",1
"('mlg03', '1-8038', '1-6948C')",1
"('mlg03', '1-6948C', '1-8038')",1
"('1-8038', 'mlg03', '1-6948C')",1
"('1-8038', '1-6948C', 'mlg03')",1
"('1-8038', '1-6948C', '1-6098C')",1
"('1-8038', '1-6948C', '1-2382C')",1
"('1-8038', '1-6098C', '1-6948C')",1
"('1-8038', '1-6098C', '1-2382C')",1
"('1-8038', '1-2382C', '1-6098C')",1
"('1-6098C', '1-6948C', '1-8038')",1
"('1-6948C', 'mlg03', '1-8038')",1
"('1-6948C', '1-8038', 'mlg03')",1
"('1-6948C', '1-8038', '1-6098C')",1
"('1-6948C', '1-8038', '1-2382C')",1
"('1-6948C', '1-6098C', '1-8038')",1
"('1-6948C', '1-6098C', '1-2382C')",1
"('1-6948C', '1-2382C', '1-8038')",1
"('1-6948C', '1-2382C', '1-6098C')",1
"('1-6098C', '1-8038', '1-6948C')",1
"('1-6098C', '1-8038', '1-2382C')",1
"('1-9105', '1-2294C', '1-17876')",1
"('1-17876', '1-9105', '1-8084C')",1
"('mlg65', '1-4034', '1-18799')",1
"('1-1317C', 'mlg03', '1-6181C')",1
"('1-1595', 'mlg03', '1-6181C')",1
"('1-1595', '1-6181C', 'mlg03')",1
"('1-1595', '1-6181C', '1-1317C')",1
"('1-1595', '1-1317C', '1-6181C')",1
"('1-6181C', 'mlg03', '1-1595')",1
"('1-6181C', 'mlg03', '1-1317C')",1
"('1-6181C', '1-1595', 'mlg03')",1
"('1-6181C', '1-1595', '1-1317C')",1
"('1-6181C', '1-1317C', 'mlg03')",1
"('1-6181C', '1-1317C', '1-1595')",1
"('1-1317C', '1-1595', '1-6181C')",1
"('mlg03', '1-6181C', '1-1317C')",1
"('1-1317C', '1-6181C', 'mlg03')",1
"('1-1317C', '1-6181C', '1-1595')",1
"('mlg51', '1-10768', '1-6948C')",1
"('mlg51', '1-6948C', '1-10768')",1
"('1-10768', 'mlg51', '1-6948C')",1
"('1-10768', '1-6948C', 'mlg51')",1
"('1-6948C', 'mlg51', '1-10768')",1
"('1-6948C', '1-10768', 'mlg51')",1
"('mlg65', '1-5829', '1-18799')",1
"('mlg65', '1-4034', '1-2410')",1
"('mlg03', '1-1317C', '1-6181C')",1
"('mlg03', '1-6181C', '1-1595')",1
"('1-17876', '1-9105', '1-2294C')",1
"('1-2294C', '1-9105', '1-17876')",1
"('1-17876', '1-8084C', '1-9105')",1
"('1-17876', '1-8084C', '1-2294C')",1
"('1-17876', '1-2294C', '1-9105')",1
"('1-17876', '1-2294C', '1-8084C')",1
"('1-8084C', '1-9105', '1-17876')",1
"('1-8084C', '1-9105', '1-2294C')",1
"('1-8084C', '1-17876', '1-9105')",1
"('1-8084C', '1-17876', '1-2294C')",1
"('1-8084C', '1-2294C', '1-9105')",1
"('1-8084C', '1-2294C', '1-17876')",1
"('1-2294C', '1-9105', '1-8084C')",1
"('mlg03', '1-1595', '1-6181C')",1
"('1-2294C', '1-17876', '1-9105')",1
"('1-2294C', '1-17876', '1-8084C')",1
"('1-2294C', '1-8084C', '1-9105')",1
"('1-2294C', '1-8084C', '1-17876')",1
"('1-20215', '1-5355C', '1-4634C')",1
"('1-20215', '1-4634C', '1-5355C')",1
"('1-5355C', '1-20215', '1-4634C')",1
"('1-5355C', '1-4634C', '1-20215')",1
"('1-4634C', '1-20215', '1-5355C')",1
"('1-4634C', '1-5355C', '1-20215')",1
"('1-1350C', '1-6458C', '1-7176C')",1
"('mlg20', '1-18799', '1-0129C')",1
"('1-5125', '1-0129C', '1-3604')",1
"('1-10770', '1-10669', '7W2-11889')",1
"('1-0129C', 'mlg22', '1-3640')",1
"('1-0129C', '1-4034', 'mlg22')",1
"('1-0129C', '1-4034', '1-3640')",1
"('1-0129C', '1-3640', 'mlg22')",1
"('1-0129C', '1-3640', '1-4034')",1
"('mlg65', '1-4126', '1-6098C')",1
"('mlg65', '1-6098C', '1-4126')",1
"('1-4126', 'mlg65', '1-6098C')",1
"('1-4126', '1-6098C', 'mlg65')",1
"('1-6098C', 'mlg65', '1-4126')",1
"('1-6098C', '1-4126', 'mlg65')",1
"('mlg65', '1-4975', 'mlg71')",1
"('mlg65', 'mlg71', '1-4975')",1
"('1-4975', 'mlg65', 'mlg71')",1
"('1-4975', 'mlg71', 'mlg65')",1
"('mlg71', 'mlg65', '1-4975')",1
"('mlg71', '1-4975', 'mlg65')",1
"('1-5099', '1-4027', '1-9291C')",1
"('1-5099', '1-4027', '1-7863C')",1
"('1-5099', '1-9291C', '1-4027')",1
